-38.783, -76.915, 0.960, 4 
-38.837, -76.986, 1.187, 2 
-38.792, -76.925, 1.280, 2 
-38.760, -76.940, 1.126, 2 
-38.820, -76.999, 1.191, 2 
-38.819, -77.030, 1.114, 2 
-38.711, -76.967, 0.897, 1 
-38.723, -76.961, 0.974, 4 
-38.808, -77.028, 1.116, 2 
-38.661, -76.998, 0.587, 5 
-38.749, -76.929, 1.209, 2 
-38.735, -77.010, 0.897, 1 
-38.616, -77.021, 0.347, 9 
-38.792, -77.060, 0.969, 3 
-38.732, -76.964, 1.052, 2 
-38.655, -77.003, 0.588, 5 
-38.803, -77.012, 1.195, 2 
-38.740, -77.027, 0.898, 1 
-38.611, -77.027, 0.348, 9 
-38.711, -76.971, 0.977, 4 
-38.751, -76.999, 1.050, 2 
-38.761, -76.990, 1.126, 2 
-38.649, -77.007, 0.590, 5 
-38.810, -77.033, 1.193, 2 
-38.724, -77.060, 0.750, 3 
-38.726, -77.022, 0.900, 1 
-38.605, -77.032, 0.350, 9 
-38.718, -76.991, 0.977, 4 
-38.735, -76.992, 1.053, 2 
-38.769, -77.013, 1.125, 2 
-38.643, -77.012, 0.591, 5 
-38.807, -77.040, 1.194, 2 
-38.682, -77.037, 0.673, 3 
-38.682, -77.022, 0.749, 4 
-38.699, -77.021, 0.826, 4 
-38.741, -77.052, 0.900, 1 
-38.599, -77.037, 0.351, 9 
-38.762, -77.058, 0.974, 3 
-38.735, -77.003, 1.053, 2 
-38.764, -77.018, 1.126, 2 
-38.637, -77.017, 0.592, 5 
-38.796, -77.039, 1.196, 3 
-38.676, -77.042, 0.674, 3 
-38.630, -76.972, 0.747, 4 
-38.735, -77.056, 0.902, 1 
-38.619, -77.071, 0.361, 8 
-38.722, -77.019, 0.978, 4 
-38.762, -77.048, 1.050, 2 
-38.769, -77.037, 1.125, 2 
-38.631, -77.022, 0.594, 5 
-38.769, -77.015, 1.203, 2 
-38.624, -76.977, 0.749, 4 
-38.741, -77.075, 0.903, 2 
-38.587, -77.047, 0.354, 9 
-38.751, -77.067, 0.976, 3 
-38.752, -77.048, 1.052, 3 
-38.774, -77.054, 1.124, 2 
-38.609, -77.009, 0.593, 5 
-38.771, -77.029, 1.203, 2 
-38.617, -76.998, 0.671, 4 
-38.618, -76.982, 0.750, 4 
-38.687, -77.188, 0.318, 3 
-38.729, -77.072, 0.904, 2 
-38.571, -77.041, 0.352, 9 
-38.756, -77.084, 0.977, 3 
-38.572, -77.021, 0.431, 5 
-38.759, -77.068, 1.051, 3 
-38.789, -77.085, 1.121, 3 
-38.632, -77.047, 0.599, 5 
-38.777, -77.049, 1.201, 2 
-38.722, -77.075, 0.906, 2 
-38.580, -77.064, 0.359, 9 
-38.749, -77.088, 0.978, 3 
-38.600, -77.064, 0.442, 5 
-38.752, -77.071, 1.053, 3 
-38.758, -77.059, 1.128, 2 
-38.605, -77.029, 0.597, 5 
-38.767, -77.048, 1.204, 3 
-38.652, -77.062, 0.680, 3 
-38.708, -77.071, 0.907, 3 
-38.572, -77.066, 0.359, 9 
-38.764, -77.117, 0.978, 3 
-38.567, -77.040, 0.436, 5 
-38.768, -77.102, 1.051, 4 
-38.765, -77.079, 1.127, 2 
-38.609, -77.046, 0.600, 5 
-38.798, -77.099, 1.195, 5 
-38.786, -77.063, 1.276, 2 
-38.707, -77.080, 0.909, 2 
-38.562, -77.066, 0.359, 9 
-38.748, -77.109, 0.980, 3 
-38.607, -77.094, 0.450, 4 
-38.753, -77.094, 1.054, 4 
-38.517, -76.975, 0.506, 5 
-38.755, -77.077, 1.129, 3 
-38.593, -77.039, 0.600, 5 
-38.798, -77.109, 1.195, 4 
-38.769, -77.052, 1.281, 2 
-38.695, -77.077, 0.910, 3 
-38.541, -77.056, 0.356, 9 
-38.752, -77.125, 0.981, 4 
-38.534, -77.027, 0.433, 6 
-38.747, -77.099, 1.055, 4 
-38.755, -77.088, 1.129, 3 
-38.587, -77.044, 0.601, 5 
-38.793, -77.114, 1.196, 5 
-38.769, -77.064, 1.281, 2 
-38.698, -77.093, 0.911, 3 
-38.715, -77.093, 0.985, 3 
-38.552, -77.059, 0.441, 5 
-38.719, -77.077, 1.060, 4 
-38.750, -77.095, 1.130, 3 
-38.569, -77.036, 0.601, 5 
-38.763, -77.090, 1.204, 3 
-38.592, -77.040, 0.681, 4 
-38.783, -77.093, 1.276, 4 
-38.672, -77.074, 0.913, 3 
-38.711, -77.099, 0.986, 3 
-38.511, -77.027, 0.433, 6 
-38.732, -77.105, 1.058, 5 
-38.740, -77.093, 1.133, 3 
-38.585, -77.064, 0.606, 5 
-38.766, -77.104, 1.203, 4 
-38.538, -76.992, 0.677, 4 
-38.778, -77.098, 1.277, 4 
-38.666, -77.078, 0.915, 3 
-38.782, -77.192, 0.980, 4 
-38.551, -77.080, 0.447, 5 
-38.731, -77.113, 1.059, 4 
-38.492, -76.996, 0.512, 5 
-38.735, -77.098, 1.134, 3 
-38.567, -77.056, 0.605, 5 
-38.749, -77.095, 1.208, 4 
-38.575, -77.045, 0.683, 4 
-38.763, -77.090, 1.282, 5 
-38.657, -77.079, 0.916, 3 
-38.704, -77.113, 0.988, 4 
-38.499, -77.037, 0.436, 6 
-38.724, -77.117, 1.061, 5 
-38.752, -77.130, 1.131, 5 
-38.545, -77.044, 0.604, 6 
-38.749, -77.106, 1.208, 4 
-38.477, -76.950, 0.675, 5 
-38.771, -77.112, 1.279, 7 
-38.564, -77.029, 0.763, 4 
-38.647, -77.260, 0.260, 2 
-38.651, -77.084, 0.918, 3 
-38.699, -77.119, 0.990, 4 
-38.504, -77.054, 0.441, 6 
-38.744, -77.150, 1.058, 4 
-38.480, -77.007, 0.515, 5 
-38.708, -77.090, 1.140, 4 
-38.528, -77.038, 0.604, 6 
-38.719, -77.082, 1.215, 5 
-38.522, -77.011, 0.682, 4 
-38.758, -77.108, 1.282, 5 
-38.641, -77.085, 0.919, 3 
-38.700, -77.131, 0.990, 6 
-38.484, -77.045, 0.439, 6 
-38.696, -77.107, 1.066, 3 
-38.695, -77.086, 1.143, 4 
-38.525, -77.046, 0.605, 6 
-38.714, -77.087, 1.217, 5 
-38.500, -76.999, 0.682, 4 
-38.756, -77.115, 1.283, 5 
-38.553, -77.039, 0.766, 4 
-38.619, -77.091, 0.845, 4 
-38.628, -77.081, 0.921, 5 
-38.660, -77.097, 0.995, 7 
-38.478, -77.051, 0.440, 6 
-38.669, -77.087, 1.070, 2 
-38.692, -77.093, 1.144, 4 
-38.519, -77.051, 0.607, 6 
-38.705, -77.087, 1.219, 4 
-38.541, -77.054, 0.688, 4 
-38.727, -77.092, 1.292, 4 
-38.547, -77.045, 0.767, 4 
-38.631, -77.274, 0.264, 2 
-38.625, -77.089, 0.922, 3 
-38.687, -77.137, 0.993, 6 
-38.478, -77.062, 0.443, 6 
-38.666, -77.095, 1.071, 2 
-38.462, -77.024, 0.519, 5 
-38.705, -77.119, 1.141, 4 
-38.501, -77.044, 0.606, 6 
-38.717, -77.113, 1.215, 5 
-38.494, -77.016, 0.685, 4 
-38.729, -77.106, 1.291, 4 
-38.541, -77.050, 0.769, 4 
-38.727, -77.230, 0.849, 2 
-38.615, -77.090, 0.924, 3 
-38.680, -77.141, 0.995, 4 
-38.469, -77.065, 0.444, 6 
-38.660, -77.100, 1.073, 2 
-38.455, -77.030, 0.521, 5 
-38.681, -77.103, 1.146, 4 
-38.500, -77.055, 0.609, 6 
-38.699, -77.103, 1.220, 4 
-38.496, -77.030, 0.688, 4 
-38.714, -77.100, 1.295, 5 
-38.535, -77.055, 0.770, 4 
-38.765, -77.282, 0.850, 2 
-38.595, -77.079, 0.926, 4 
-38.653, -77.123, 0.998, 3 
-38.620, -77.067, 1.079, 2 
-38.449, -77.035, 0.522, 5 
-38.665, -77.097, 1.150, 4 
-38.486, -77.052, 0.609, 6 
-38.679, -77.092, 1.225, 5 
-38.498, -77.044, 0.690, 4 
-38.783, -77.191, 1.273, 9 
-38.510, -77.041, 0.771, 5 
-38.586, -77.081, 0.928, 4 
-38.618, -77.095, 1.003, 4 
-38.628, -77.086, 1.079, 2 
-38.444, -77.041, 0.524, 5 
-38.657, -77.099, 1.152, 4 
-38.475, -77.052, 0.610, 6 
-38.665, -77.086, 1.229, 5 
-38.512, -77.070, 0.693, 4 
-38.700, -77.106, 1.299, 4 
-38.524, -77.066, 0.773, 4 
-38.564, -77.069, 0.930, 4 
-38.664, -77.156, 0.999, 3 
-38.617, -77.086, 1.081, 2 
-38.438, -77.046, 0.526, 5 
-38.652, -77.104, 1.153, 4 
-38.469, -77.057, 0.611, 6 
-38.645, -77.075, 1.234, 5 
-38.498, -77.067, 0.694, 4 
-38.675, -77.089, 1.306, 4 
-38.518, -77.072, 0.775, 4 
-38.564, -77.080, 0.931, 5 
-38.622, -77.278, 0.421, 4 
-38.620, -77.120, 1.004, 3 
-38.628, -77.108, 1.080, 2 
-38.649, -77.112, 1.154, 5 
-38.457, -77.057, 0.612, 6 
-38.654, -77.097, 1.232, 5 
-38.484, -77.064, 0.695, 4 
-38.667, -77.091, 1.308, 3 
-38.498, -77.063, 0.775, 5 
-38.556, -77.082, 0.932, 4 
-38.648, -77.160, 1.002, 3 
-38.641, -77.134, 1.079, 2 
-38.631, -77.102, 1.158, 4 
-38.457, -77.068, 0.614, 6 
-38.641, -77.093, 1.235, 5 
-38.495, -77.086, 0.698, 4 
-38.661, -77.094, 1.310, 2 
-38.648, -77.377, 0.224, 2 
-38.507, -77.083, 0.778, 4 
-38.516, -77.072, 0.856, 7 
-38.559, -77.096, 0.934, 4 
-38.618, -77.139, 1.006, 3 
-38.623, -77.124, 1.082, 2 
-38.612, -77.093, 1.162, 4 
-38.645, -77.108, 1.234, 4 
-38.649, -77.253, 0.715, 6 
-38.643, -77.382, 0.225, 2 
-38.602, -77.172, 0.858, 3 
-38.650, -77.352, 0.368, 2 
-38.599, -77.149, 0.933, 1 
-38.602, -77.133, 1.008, 4 
-38.653, -77.319, 0.508, 2 
-38.663, -77.179, 1.076, 2 
-38.615, -77.107, 1.162, 3 
-38.623, -77.254, 0.643, 3 
-38.696, -77.176, 1.221, 2 
-38.599, -77.213, 0.712, 3 
-38.742, -77.206, 1.284, 2 
-38.639, -77.387, 0.226, 2 
-38.496, -77.093, 0.780, 4 
-38.564, -77.142, 0.859, 4 
-38.645, -77.357, 0.369, 2 
-38.569, -77.128, 0.935, 1 
-38.673, -77.365, 0.447, 2 
-38.583, -77.123, 1.011, 4 
-38.689, -77.216, 1.073, 8 
-38.650, -77.155, 1.155, 2 
-38.618, -77.259, 0.644, 3 
-38.724, -77.216, 1.214, 2 
-38.763, -77.240, 1.277, 4 
-38.654, -77.245, 0.860, 2 
-38.547, -77.116, 0.938, 1 
-38.594, -77.146, 1.011, 3 
-38.682, -77.219, 1.074, 3 
-38.725, -77.246, 1.140, 2 
-38.624, -77.275, 0.647, 3 
-38.733, -77.236, 1.211, 3 
-38.626, -77.259, 0.718, 2 
-38.760, -77.246, 1.278, 3 
-38.626, -77.246, 0.790, 2 
-38.763, -77.365, 0.861, 3 
-38.681, -77.265, 0.932, 1 
-38.643, -77.356, 0.444, 3 
-38.638, -77.334, 0.512, 2 
-38.648, -77.194, 1.080, 2 
-38.743, -77.275, 1.136, 2 
-38.607, -77.269, 0.647, 3 
-38.731, -77.244, 1.212, 3 
-38.632, -77.276, 0.720, 2 
-38.744, -77.239, 1.283, 3 
-38.624, -77.401, 0.230, 2 
-38.764, -77.375, 0.862, 3 
-38.721, -77.315, 0.930, 1 
-38.658, -77.380, 0.451, 2 
-38.686, -77.262, 1.003, 2 
-38.633, -77.339, 0.513, 2 
-38.737, -77.297, 1.067, 2 
-38.727, -77.268, 1.140, 3 
-38.625, -77.297, 0.651, 2 
-38.711, -77.233, 1.217, 4 
-38.633, -77.286, 0.722, 2 
-38.746, -77.252, 1.282, 4 
-38.676, -77.457, 0.255, 2 
-38.647, -77.414, 0.313, 2 
-38.709, -77.331, 0.864, 2 
-38.730, -77.334, 0.931, 1 
-38.673, -77.403, 0.458, 2 
-38.726, -77.313, 1.000, 2 
-38.688, -77.256, 1.075, 2 
-38.674, -77.369, 0.592, 2 
-38.639, -77.186, 1.158, 2 
-38.620, -77.302, 0.652, 2 
-38.678, -77.208, 1.226, 3 
-38.632, -77.295, 0.724, 3 
-38.741, -77.256, 1.283, 4 
-38.614, -77.411, 0.233, 2 
-38.611, -77.261, 0.794, 2 
-38.651, -77.426, 0.317, 2 
-38.693, -77.324, 0.865, 2 
-38.717, -77.330, 0.933, 1 
-38.669, -77.408, 0.459, 2 
-38.727, -77.323, 1.000, 2 
-38.623, -77.349, 0.516, 2 
-38.683, -77.261, 1.077, 2 
-38.669, -77.374, 0.594, 2 
-38.577, -77.133, 1.171, 5 
-38.601, -77.293, 0.652, 3 
-38.560, -77.095, 1.256, 4 
-38.623, -77.296, 0.725, 2 
-38.714, -77.237, 1.292, 3 
-38.609, -77.416, 0.234, 2 
-38.646, -77.305, 0.797, 2 
-38.664, -77.446, 0.325, 2 
-38.690, -77.330, 0.866, 3 
-38.701, -77.324, 0.935, 1 
-38.759, -77.365, 0.998, 2 
-38.618, -77.354, 0.517, 2 
-38.681, -77.268, 1.077, 2 
-38.528, -77.092, 1.182, 4 
-38.642, -77.342, 0.659, 2 
-38.544, -77.089, 1.260, 4 
-38.624, -77.307, 0.727, 2 
-38.574, -77.098, 1.335, 4 
-38.601, -77.271, 0.796, 2 
-38.549, -77.354, 0.286, 2 
-38.711, -77.360, 0.867, 2 
-38.696, -77.329, 0.936, 1 
-38.658, -77.416, 0.461, 2 
-38.721, -77.335, 1.003, 2 
-38.613, -77.359, 0.518, 2 
-38.623, -77.220, 1.087, 2 
-38.660, -77.384, 0.596, 2 
-38.520, -77.095, 1.184, 5 
-38.635, -77.344, 0.660, 2 
-38.550, -77.105, 1.259, 5 
-38.607, -77.301, 0.727, 2 
-38.565, -77.101, 1.337, 5 
-38.596, -77.276, 0.798, 2 
-38.696, -77.355, 0.869, 2 
-38.740, -77.381, 0.934, 1 
