-38.798, -76.929, 1.142, 2 
-38.846, -76.999, 1.209, 2 
-38.769, -76.894, 1.315, 2 
-38.733, -77.005, 0.842, 4 
-38.724, -76.973, 0.919, 1 
-38.727, -77.010, 0.843, 4 
-38.718, -76.978, 0.920, 1 
-38.754, -77.003, 0.994, 4 
-38.755, -76.983, 1.072, 2 
-38.663, -77.002, 0.610, 5 
-38.759, -76.943, 1.233, 2 
-38.721, -77.015, 0.844, 4 
-38.712, -76.983, 0.921, 1 
-38.724, -76.976, 0.998, 4 
-38.755, -76.994, 1.072, 2 
-38.777, -77.001, 1.147, 2 
-38.657, -77.007, 0.612, 5 
-38.812, -77.026, 1.216, 2 
-38.715, -77.020, 0.846, 4 
-38.744, -77.034, 0.920, 1 
-38.718, -76.981, 1.000, 4 
-38.768, -77.024, 1.070, 2 
-38.764, -76.996, 1.150, 2 
-38.651, -77.012, 0.613, 5 
-38.690, -77.038, 0.694, 3 
-38.646, -76.969, 0.769, 4 
-38.709, -77.024, 0.847, 4 
-38.728, -77.027, 0.922, 1 
-38.729, -77.008, 0.999, 4 
-38.718, -76.972, 1.080, 2 
-38.758, -77.001, 1.151, 2 
-38.645, -77.017, 0.615, 5 
-38.777, -77.004, 1.226, 2 
-38.689, -77.032, 0.772, 4 
-38.721, -77.050, 0.848, 3 
-38.740, -77.053, 0.923, 1 
-38.761, -77.059, 0.996, 3 
-38.749, -77.024, 1.074, 2 
-38.779, -77.040, 1.146, 2 
-38.621, -77.001, 0.613, 5 
-38.788, -77.031, 1.222, 2 
-38.737, -77.101, 0.776, 3 
-38.697, -77.034, 0.850, 4 
-38.753, -77.081, 0.923, 2 
-38.762, -77.072, 0.997, 3 
-38.768, -77.058, 1.072, 3 
-38.776, -77.048, 1.147, 2 
-38.620, -77.012, 0.615, 5 
-38.768, -77.017, 1.228, 2 
-38.677, -77.042, 0.775, 4 
-38.744, -77.081, 0.924, 2 
-38.782, -77.107, 0.995, 3 
-38.755, -77.055, 1.074, 3 
-38.791, -77.079, 1.143, 2 
-38.640, -77.047, 0.621, 5 
-38.760, -77.018, 1.230, 2 
-38.813, -77.065, 1.293, 2 
-38.622, -76.989, 0.774, 4 
-38.686, -77.044, 0.852, 4 
-38.740, -77.087, 0.926, 2 
-38.762, -77.095, 0.998, 3 
-38.725, -77.029, 1.080, 2 
-38.775, -77.070, 1.147, 2 
-38.626, -77.043, 0.621, 5 
-38.786, -77.063, 1.222, 3 
-38.822, -77.088, 1.289, 2 
-38.616, -76.994, 0.776, 4 
-38.680, -77.048, 0.854, 4 
-38.724, -77.080, 0.928, 2 
-38.764, -77.109, 0.998, 3 
-38.746, -77.066, 1.076, 3 
-38.751, -77.051, 1.153, 2 
-38.623, -77.051, 0.623, 5 
-38.793, -77.083, 1.220, 3 
-38.644, -77.038, 0.778, 4 
-38.675, -77.053, 0.855, 4 
-38.719, -77.086, 0.929, 2 
-38.741, -77.092, 1.002, 3 
-38.758, -77.092, 1.075, 4 
-38.752, -77.065, 1.152, 2 
-38.588, -77.023, 0.620, 6 
-38.806, -77.111, 1.216, 8 
-38.583, -76.998, 0.698, 4 
-38.770, -77.045, 1.306, 2 
-38.604, -77.004, 0.778, 4 
-38.670, -77.060, 0.856, 4 
-38.709, -77.085, 0.930, 3 
-38.735, -77.097, 1.003, 3 
-38.728, -77.068, 1.080, 3 
-38.751, -77.075, 1.153, 2 
-38.593, -77.040, 0.623, 5 
-38.807, -77.123, 1.215, 8 
-38.511, -76.928, 0.693, 5 
-38.708, -77.096, 0.932, 3 
-38.731, -77.103, 1.004, 3 
-38.728, -77.079, 1.081, 3 
-38.744, -77.078, 1.155, 3 
-38.584, -77.043, 0.624, 5 
-38.783, -77.105, 1.222, 4 
-38.552, -76.987, 0.699, 4 
-38.680, -77.075, 0.934, 3 
-38.727, -77.110, 1.005, 3 
-38.749, -77.116, 1.077, 4 
-38.741, -77.086, 1.155, 3 
-38.567, -77.036, 0.624, 6 
-38.767, -77.098, 1.226, 4 
-38.565, -77.013, 0.702, 4 
-38.670, -77.074, 0.936, 3 
-38.749, -77.146, 1.003, 4 
-38.779, -77.161, 1.072, 7 
-38.733, -77.088, 1.157, 3 
-38.570, -77.050, 0.626, 5 
-38.768, -77.110, 1.226, 5 
-38.560, -77.019, 0.704, 4 
-38.798, -77.125, 1.294, 2 
-38.580, -77.025, 0.784, 4 
-38.667, -77.082, 0.937, 3 
-38.746, -77.154, 1.004, 5 
-38.448, -76.974, 0.446, 7 
-38.699, -77.080, 1.087, 5 
-38.725, -77.089, 1.159, 3 
-38.564, -77.055, 0.628, 5 
-38.751, -77.100, 1.231, 4 
-38.486, -76.950, 0.699, 5 
-38.812, -77.154, 1.289, 3 
-38.585, -77.042, 0.786, 4 
-38.655, -77.079, 0.939, 3 
-38.704, -77.116, 1.010, 5 
-38.442, -76.979, 0.448, 7 
-38.745, -77.143, 1.079, 5 
-38.487, -77.005, 0.539, 5 
-38.725, -77.100, 1.159, 3 
-38.550, -77.051, 0.628, 6 
-38.728, -77.083, 1.237, 5 
-38.548, -77.029, 0.706, 4 
-38.829, -77.184, 1.282, 3 
-38.569, -77.035, 0.787, 4 
-38.652, -77.087, 0.940, 3 
-38.717, -77.142, 1.009, 6 
-38.436, -76.984, 0.449, 7 
-38.681, -77.081, 1.091, 5 
-38.481, -77.010, 0.540, 5 
-38.722, -77.108, 1.160, 3 
-38.531, -77.042, 0.628, 6 
-38.759, -77.132, 1.228, 5 
-38.542, -77.034, 0.708, 4 
-38.815, -77.178, 1.287, 2 
-38.563, -77.041, 0.788, 4 
-38.685, -77.290, 0.369, 2 
-38.641, -77.086, 0.942, 3 
-38.672, -77.102, 1.015, 3 
-38.466, -77.027, 0.459, 6 
-38.663, -77.071, 1.094, 5 
